object,z,radius_kpc,B,V,instrumental_B_minus_V
ASAS14hr,0.03362,2.0,36365.564903398044,92385.54609910076,1.012284230019032
ASAS14hr,0.03362,2.5,51051.027508438885,131218.96915890006,1.024980335184614
ASAS14hr,0.03362,3.0,66697.8902363436,171242.39288040483,1.0237479779862475
ASAS14hr,0.03362,3.5,83397.29975454672,212861.14359082497,1.017361004545481
ASAS14hr,0.03362,4.0,101446.42245575004,255131.94728440105,1.0013202692619696
ASAS14hr,0.03362,4.5,119039.88967585097,296118.7591209139,0.9894335127683905
ASAS14hr,0.03362,5.0,135707.51967617433,334370.7028669444,0.9790607628286384
ASAS14hr,0.03362,5.5,151510.9557466054,369852.8950687454,0.9689624619175106
ASAS14hr,0.03362,6.0,166689.95241452238,401986.2872404725,0.95575453963834
ASAS14hr,0.03362,6.5,180716.1106048966,431363.1906907581,0.9446155295801584
ASAS14hr,0.03362,7.0,192604.14509425385,456777.89328775904,0.9375986192211951
ASAS14hr,0.03362,7.5,202147.8347517873,477613.7730181576,0.9335193706019136
ASAS14hr,0.03362,8.0,210450.4766020293,495137.3267743533,0.9289393849420862
ASAS14hr,0.03362,8.5,217216.71740960624,509541.6785442016,0.9257161677022169
ASAS14hr,0.03362,9.0,223116.22148580887,522321.3803706329,0.923516642177601
ASAS14hr,0.03362,9.5,228297.2415406725,532712.7057880969,0.9199809781602557
ASAS14hr,0.03362,10.0,232488.577632794,541256.3346160215,0.9175034292310205
ASAS14hu,0.015,1.0,2557.5803141104598,5924.752087504043,0.912102255431379
ASAS14hu,0.015,1.5,4971.014814711771,11332.644059801354,0.8947154776356474
ASAS14hu,0.015,2.0,7997.986657897721,21091.26544585474,1.0528049056382558
ASAS14hu,0.015,2.5,12807.36721614897,33549.25075213722,1.0455574092661841
ASAS14hu,0.015,3.0,20303.09867725725,49567.87465728229,0.9690949312210294
ASAS14hu,0.015,3.5,27187.81031822986,66050.25153908727,0.9637506114187327
ASAS14hu,0.015,4.0,34135.41950675604,85905.22241935175,1.0020358053418357
ASAS14hu,0.015,4.5,43553.17902868613,107186.89013935137,0.9778045256324122
ASAS14hu,0.015,5.0,54014.59880227751,133858.6374436366,0.9853381132352733
ASAS14hu,0.015,5.5,64631.46254548817,160815.84192294147,0.9897121126535569
ASAS14hu,0.015,6.0,74647.74714612548,187984.92946704687,1.0027658210919492
ASAS14hu,0.015,6.5,86820.53221442975,217272.98568227747,0.9959582213783859
ASAS14hu,0.015,7.0,96610.27281551136,246425.71418878,1.016656788478192
ASAS14hu,0.015,7.5,108640.17729605116,279547.1179634473,1.0261613837533081
ASAS14hu,0.015,8.0,129178.82412053934,332433.8272489875,1.026284706538704
ASAS14hu,0.015,8.5,154980.58018071996,406651.0443765523,1.0473615240926957
ASAS14hu,0.015,9.0,173169.05088298896,459276.632419889,1.059010182064428
ASAS14hu,0.015,9.5,190693.81331764616,511480.3781030937,1.0712309352442724
ASAS14hu,0.015,10.0,215257.8266621665,576038.5933249688,1.0687315751109236
ASAS14jc,0.011325,1.0,112590.57844534496,283922.8381090106,1.004245693060188
ASAS14jc,0.011325,1.5,202671.5212819742,491066.5395475972,0.9608690391369296
ASAS14jc,0.011325,2.0,289774.5162818158,678593.5600393525,0.9238738606673714
ASAS14jc,0.011325,2.5,362375.4564108202,829830.2544588231,0.8995762229983862
ASAS14jc,0.011325,3.0,430261.5565124944,993363.6835269145,0.9084393363696169
ASAS14jc,0.011325,3.5,505176.005038209,1196654.340435688,0.9363150155999447
ASAS14jc,0.011325,4.0,543074.4141132394,1270633.2739201963,0.9229022040604211
ASAS14jc,0.011325,4.5,570932.6896733684,1325595.7143834769,0.9145654535002667
ASAS14jc,0.011325,5.0,585968.9311421541,1355420.0866055922,0.9104983190299722
ASAS14jc,0.011325,5.5,595578.4558884518,1372576.8211658995,0.9064942029964197
ASAS14jc,0.011325,6.0,602331.7788469394,1387820.7146979398,0.9062439712129872
ASAS14jc,0.011325,6.5,605752.9520357662,1391557.2031776146,0.9030138110999352
ASAS14jc,0.011325,7.0,616369.3065831129,1415212.422359,0.9024515701751894
ASAS14jc,0.011325,7.5,640655.2966296436,1471119.565801325,0.9025588764396117
ASAS14jc,0.011325,8.0,644105.6834954718,1479813.2515773177,0.903124451853678
ASAS14jc,0.011325,8.5,674802.7544302357,1577121.2933572696,0.9217206218185726
ASAS14jc,0.011325,9.0,711370.4270111388,1639249.3533223846,0.9063730355341197
ASAS14jc,0.011325,9.5,812611.4772130401,1948422.5231919463,0.9495004732399204
ASAS14jc,0.011325,10.0,816441.4378280366,1964107.4483210647,0.9531005092831888
ASAS14jg,0.014827,1.0,10587.386205720502,27360.153833513883,1.030824448421843
ASAS14jg,0.014827,1.5,23246.60542177898,59685.01271825301,1.0237643665114373
ASAS14jg,0.014827,2.0,43525.494553099874,111213.77355935088,1.0185371561814711
ASAS14jg,0.014827,2.5,68971.20728379296,177118.82385886996,1.023992229079276
ASAS14jg,0.014827,3.0,98806.65209052156,256799.8123218612,1.0370212946190622
ASAS14jg,0.014827,3.5,135107.0910934609,351884.2398623176,1.0393041814918607
ASAS14jg,0.014827,4.0,177061.6582030944,466817.9545515123,1.052557560552733
ASAS14jg,0.014827,4.5,224170.3734095367,596890.4212465406,1.0632909856375152
ASAS14jg,0.014827,5.0,270532.5098688642,730821.7586609179,1.0789800183903229
ASAS14jg,0.014827,5.5,315280.5622773561,855191.8961216753,1.083415951044606
ASAS14jg,0.014827,6.0,357095.47943135066,965881.8701520652,1.0803491548760797
ASAS14jg,0.014827,6.5,397253.97162094753,1074074.349034215,1.0799152426917396
ASAS14jg,0.014827,7.0,426449.3479029973,1157866.4979607165,1.084477583646977
ASAS14jg,0.014827,7.5,453641.7384536996,1234903.886099126,1.0873003780488957
ASAS14jg,0.014827,8.0,476983.4444200157,1302358.7566958338,1.090568322616762
ASAS14jg,0.014827,8.5,496569.5822899593,1361001.175353152,1.0946959680765425
ASAS14jg,0.014827,9.0,515288.4073646079,1408375.7281866015,1.0916703994667727
ASAS14jg,0.014827,9.5,527688.3637447907,1447897.1467074011,1.0959004869538695
ASAS14jg,0.014827,10.0,539610.1743343284,1479060.340701101,1.0947644060737591
ASAS14jz,0.012,1.0,15464.24145303568,31736.068041743227,0.7805612414995433
ASAS14jz,0.012,1.5,30336.375462631124,59563.34303562328,0.7325384351361477
ASAS14jz,0.012,2.0,47978.11094810416,90460.25281263069,0.6885366318670836
ASAS14jz,0.012,2.5,66152.70227187125,124240.27538763567,0.6842870399623029
ASAS14jz,0.012,3.0,83803.91083400119,157741.03793749204,0.6867010201518444
ASAS14jz,0.012,3.5,103579.76073499209,196052.76264560776,0.6927451574720543
ASAS14jz,0.012,4.0,130213.59110159746,259226.86697187825,0.7475592367625405
ASAS14jz,0.012,4.5,162691.84758455478,326534.7604103475,0.7564090714580669
ASAS14jz,0.012,5.0,185291.50980868615,369392.9297902481,0.7490826466660777
ASAS14jz,0.012,5.5,205995.4038142271,410992.60517422727,0.7499411934871829
ASAS14jz,0.012,6.0,234944.60224446133,469189.8200663526,0.750957772484538
ASAS14jz,0.012,6.5,320914.53277327924,659661.6557767228,0.7823296393784234
ASAS14jz,0.012,7.0,351759.6216074418,733000.2517797635,0.7971453459559373
ASAS14jz,0.012,7.5,362193.07842878567,759180.8564119474,0.8035127543094374
ASAS14jz,0.012,8.0,377038.0573882788,796594.2633845608,0.8121299635024815
ASAS14jz,0.012,8.5,404044.3876311989,867196.3871470445,0.8292209532100187
ASAS14jz,0.012,9.0,430437.91331399535,933772.974516927,0.8408269574352513
ASAS14jz,0.012,9.5,444442.93121494376,972499.7525907296,0.8501837407399768
ASAS14jz,0.012,10.0,591835.394043069,1338770.9605136258,0.8862633733762406
ASAS14kq,0.0336,1.0,1358.512681093814,2943.8386060630773,0.8396257492685189
ASAS14kq,0.0336,1.5,3390.1081282278174,6849.118971788231,0.7635528994875368
ASAS14kq,0.0336,2.0,6511.296542644985,12613.631042834571,0.7179316216408607
ASAS14kq,0.0336,2.5,10718.716562328447,20309.47196812171,0.6938896132130751
ASAS14kq,0.0336,3.0,16162.597997217072,30601.44158872989,0.6930767870511221
ASAS14kq,0.0336,3.5,23434.2567703122,44203.459723820415,0.6890126947862971
ASAS14kq,0.0336,4.0,32701.02840361486,61249.50073024746,0.6813528552078465
ASAS14kq,0.0336,4.5,43286.24183698514,80634.43039633484,0.6754266023565364
ASAS14kq,0.0336,5.0,54355.41667747191,100895.51020687562,0.6715725287603884
ASAS14kq,0.0336,5.5,64679.86652688751,121748.572116748,0.6867369035671167
ASAS14kq,0.0336,6.0,75761.92329505556,143558.21053625146,0.6939426125766489
ASAS14kq,0.0336,6.5,87613.90136892803,166802.4267958657,0.6990733633856272
ASAS14kq,0.0336,7.0,99637.66172166358,190391.0245858423,0.7030573599462695
ASAS14kq,0.0336,7.5,111325.46771423356,213814.2724713536,0.7086054083185639
ASAS14kq,0.0336,8.0,121728.54646719036,234666.5147342072,0.7126467175159985
ASAS14kq,0.0336,8.5,132156.51461516562,253853.5050975285,0.7087364697986753
ASAS14kq,0.0336,9.0,141148.92569101157,271347.78654725064,0.7096217656871657
ASAS14kq,0.0336,9.5,149026.60493973116,287693.43869146943,0.7141653739231788
ASAS14kq,0.0336,10.0,156320.867183112,301446.79836165474,0.7129843000345129
ASAS14lq,0.026191,1.0,57005.05679078941,92990.76523212693,0.5313160972911055
ASAS14lq,0.026191,1.5,68085.66641328312,108704.49650165348,0.5079795404377231
ASAS14lq,0.026191,2.0,71399.86653453048,113333.38996409344,0.5016511984198276
ASAS14lq,0.026191,2.5,72725.19092925127,115053.14730064638,0.49803408319593134
ASAS14lq,0.026191,3.0,73158.53582247702,115950.00016700076,0.5000143714363693
ASAS14lq,0.026191,3.5,73185.3112763083,116291.7739103427,0.5028126773530666
ASAS14lq,0.026191,4.0,73333.28158210771,116716.51429687974,0.504577973463233
ASAS14lq,0.026191,4.5,73183.60338866196,117080.53082584418,0.5101772336911851
ASAS14lq,0.026191,5.0,73313.20043702188,117211.053966078,0.5094659810222952
ASAS14lq,0.026191,5.5,73352.50807093893,117695.14061969088,0.5133589107066215
ASAS14lq,0.026191,6.0,73157.81871072334,117741.03258650147,0.5166677306678691
ASAS14lq,0.026191,6.5,73259.04840192369,118161.53091923684,0.5190370900711743
ASAS14lq,0.026191,7.0,73689.73671263986,118568.57982146456,0.5164065330572597
ASAS14lq,0.026191,7.5,73936.89541798369,119365.03897468925,0.5200398335559607
ASAS14lq,0.026191,8.0,74018.35779812612,119595.89384852756,0.5209420590209572
ASAS14lq,0.026191,8.5,74045.43006384843,119711.517608717,0.5215941914662345
ASAS14lq,0.026191,9.0,73538.78199514876,119347.99822282966,0.5257467666841245
ASAS14lq,0.026191,9.5,73813.69703479405,119458.08714459396,0.5226964956254869
ASAS14lq,0.026191,10.0,73533.44205344711,119771.99851505806,0.5296760018922197
ASAS14lt,0.032046,1.0,12615.783436059271,35866.22653459345,1.1344286549128304
ASAS14lt,0.032046,1.5,28617.66600885162,82211.39820338192,1.1457445592187134
ASAS14lt,0.032046,2.0,52137.18508764893,150111.15211550507,1.1481634463070451
ASAS14lt,0.032046,2.5,84749.86564096362,243909.83705420172,1.1477257442607904
ASAS14lt,0.032046,3.0,127046.83840534464,365437.9615126584,1.1471244941682217
ASAS14lt,0.032046,3.5,170378.45438007548,491605.1056767242,1.1505042763981257
ASAS14lt,0.032046,4.0,206874.3975747429,597837.8526102679,1.1521916571389834
ASAS14lt,0.032046,4.5,236433.770417626,684176.2123183983,1.1536461560418947
ASAS14lt,0.032046,5.0,260867.8676110481,756900.5063698398,1.1565455189821592
ASAS14lt,0.032046,5.5,281436.2592317056,816999.3544741136,1.1571041593798024
ASAS14lt,0.032046,6.0,299397.6942581644,869437.9939059564,1.1574754081741259
ASAS14lt,0.032046,6.5,314773.8260071576,913800.7538253036,1.157132247849214
ASAS14lt,0.032046,7.0,327907.9403349603,952191.5398916808,1.157430963012097
ASAS14lt,0.032046,7.5,339032.527028785,984526.123942672,1.1574646942415843
ASAS14lt,0.032046,8.0,348487.1705590426,1013547.3907119674,1.159143164025179
ASAS14lt,0.032046,8.5,356832.85907986265,1038125.078106615,1.1594621069117041
ASAS14lt,0.032046,9.0,364573.62066351454,1060174.081172556,1.1589798529144164
ASAS14lt,0.032046,9.5,371281.6239694874,1079016.4376962767,1.158311514398013
ASAS14lt,0.032046,10.0,377236.8594625961,1095632.4907515564,1.157626955090622
ASAS14me,0.018,1.0,27697.66328435628,54524.72544426983,0.7353758901857071
ASAS14me,0.018,1.5,43547.83823294653,85703.44955538327,0.7350792540163559
ASAS14me,0.018,2.0,55953.22697936949,110668.1992742272,0.7404942621537194
ASAS14me,0.018,2.5,66927.49408544743,131995.42628842586,0.7373857964443906
ASAS14me,0.018,3.0,77421.1363392543,151033.91130327302,0.7255373201698214
ASAS14me,0.018,3.5,86872.19634504849,170298.12715449146,0.7308226754007942
ASAS14me,0.018,4.0,95654.92084936984,187734.3318429969,0.7320909615930711
ASAS14me,0.018,4.5,102660.15785597618,201415.7093270928,0.7317285310488284
ASAS14me,0.018,5.0,110078.82555978483,213793.592978592,0.720727246567645
ASAS14me,0.018,5.5,115563.44790435274,224354.9957585856,0.720288134251582
ASAS14me,0.018,6.0,120252.15060299284,234013.5423008804,0.7228703463894172
ASAS14me,0.018,6.5,125471.92464629508,242478.665347674,0.7153174328022495
ASAS14me,0.018,7.0,130660.64004600068,251580.14683848756,0.7113289625076125
ASAS14me,0.018,7.5,136056.1478747183,261527.89381484527,0.709499613886697
ASAS14me,0.018,8.0,140353.6294871613,269151.17993634625,0.706931600685652
ASAS14me,0.018,8.5,145612.542253329,275544.6896656127,0.6924831534113883
ASAS14me,0.018,9.0,151972.29702828737,279230.3733374335,0.6604955730026818
ASAS14me,0.018,9.5,154013.6206756189,282060.2459140077,0.6569568737184261
ASAS14me,0.018,10.0,155129.366821121,283956.55718676024,0.6563947052179682
ASAS14mf,0.0311,1.0,10303.372007652224,20658.90718801464,0.7553199101138709
ASAS14mf,0.0311,1.5,19257.3714720676,37853.427314481865,0.7337704985510596
ASAS14mf,0.0311,2.0,27662.66253340877,54463.66125431646,0.735532135621173
ASAS14mf,0.0311,2.5,35695.68791334991,69329.58030922273,0.7207570381254582
ASAS14mf,0.0311,3.0,42283.25225257986,80441.85090334693,0.6982841768994175
ASAS14mf,0.0311,3.5,46851.249391012665,88713.81160230056,0.6931751559608805
ASAS14mf,0.0311,4.0,49691.18627072641,93805.75117171372,0.6898752519919021
ASAS14mf,0.0311,4.5,52009.78949844657,97217.55603753233,0.679149007654462
ASAS14mf,0.0311,5.0,53137.44018327567,99438.50551552507,0.6803848986968521
ASAS14mf,0.0311,5.5,53495.39465949873,100501.73656948634,0.6846429253591373
ASAS14mf,0.0311,6.0,53620.446008291205,100838.30976925754,0.6857378386041967
ASAS14mf,0.0311,6.5,53731.93526420171,101205.49140497466,0.6874289877418656
ASAS14mf,0.0311,7.0,54680.18239845499,101265.45311480772,0.6690783893050629
ASAS14mf,0.0311,7.5,56356.21218789643,101082.88126937806,0.634339542341851
ASAS14mf,0.0311,8.0,56447.77082861784,101577.82836124884,0.6378803196217387
ASAS14mf,0.0311,8.5,56888.14690236397,101781.46186583625,0.6316172428743676
ASAS14mf,0.0311,9.0,57066.095770507694,101716.67010729584,0.6275349333870337
ASAS14mf,0.0311,9.5,56989.7270590591,101857.62774693283,0.6304924506869453
ASAS14mf,0.0311,10.0,56777.74521657874,101539.17551634616,0.6311387275988438
ASAS14my,0.020514,1.0,23452.41134470205,62498.51229557648,1.0642054417081876
ASAS14my,0.020514,1.5,49788.78256647632,135178.6341945639,1.0844413677320925
ASAS14my,0.020514,2.0,86636.18469901214,233731.78228768648,1.077546130590687
ASAS14my,0.020514,2.5,130974.09614170178,346375.1442714263,1.055903274094289
ASAS14my,0.020514,3.0,177796.10365882763,460128.0315509416,1.0323911312208853
ASAS14my,0.020514,3.5,225076.57459068383,572749.615827363,1.0140862737334841
ASAS14my,0.020514,4.0,270397.8446291939,681348.0880329645,1.0034145402133874
ASAS14my,0.020514,4.5,312148.67643793754,783376.9235597195,0.9990231907908774
ASAS14my,0.020514,5.0,351786.3814415622,880844.7110168743,0.9965508204959427
ASAS14my,0.020514,5.5,389252.7143147872,973583.4212182574,0.9953538005031447
ASAS14my,0.020514,6.0,424832.1968704061,1061892.8026295945,0.9946581347699972
ASAS14my,0.020514,6.5,460437.7888000074,1146696.5998764588,0.9906939129046238
ASAS14my,0.020514,7.0,495467.5579479018,1229046.540903533,0.9863827641721569
ASAS14my,0.020514,7.5,528859.6215423959,1307964.3907398954,0.9831387765630039
ASAS14my,0.020514,8.0,559175.9338958513,1383127.3521132015,0.9832842451857149
ASAS14my,0.020514,8.5,588529.3626089296,1454640.6997168798,0.9824689982683038
ASAS14my,0.020514,9.0,616818.8060726877,1520756.8141256406,0.9797554118378586
ASAS14my,0.020514,9.5,642223.4857168923,1580557.9467595408,0.97781059816002
ASAS14my,0.020514,10.0,662779.9363510122,1633247.618021722,0.9792067011842093
ASAS15aj,0.01092,1.0,293943.85227438575,856934.8831881488,1.161708601180048
ASAS15aj,0.01092,1.5,728125.0270734096,2091967.4093249345,1.1458723888442122
ASAS15aj,0.01092,2.0,1277372.4609510666,3773100.8307253416,1.1759521558672317
ASAS15aj,0.01092,2.5,1688058.705610628,4995528.430170648,1.1779847223211302
ASAS15aj,0.01092,3.0,2023759.8871956689,5949981.10470258,1.1708915075214974
ASAS15aj,0.01092,3.5,2302451.896803674,6718846.1070500845,1.1627603205468464
ASAS15aj,0.01092,4.0,2639298.9557674616,7490301.605776906,1.1325267987376144
ASAS15aj,0.01092,4.5,2954497.095864121,8370627.208671936,1.1306860833699468
ASAS15aj,0.01092,5.0,3133996.635623089,8862698.458071083,1.1286686183264099
ASAS15aj,0.01092,5.5,3292823.3896905216,9300206.01721704,1.1273103277990557
ASAS15aj,0.01092,6.0,3431330.6769254683,9683713.148201594,1.1264483581775089
ASAS15aj,0.01092,6.5,3556789.834732981,10026353.076518493,1.125211975033923
ASAS15aj,0.01092,7.0,3663161.27746155,10321070.522833891,1.1246717646174824
ASAS15aj,0.01092,7.5,3752701.85815278,10572835.70806744,1.124618553625765
ASAS15aj,0.01092,8.0,3829298.617444897,10794212.565092277,1.125179328042226
ASAS15aj,0.01092,8.5,3900289.270959322,10990203.74873295,1.1247723139918058
ASAS15aj,0.01092,9.0,3963367.093664512,11171660.730976526,1.1251335974661716
ASAS15aj,0.01092,9.5,4035930.029631514,11372248.310911007,1.1247567638365805
ASAS15aj,0.01092,10.0,4109766.249336925,11557728.983295867,1.1226384630781046
ASAS15al,0.032,1.0,695.4471374497534,1073.2720729292353,0.4711142627460956
ASAS15al,0.032,1.5,1597.31058415606,2961.860234247584,0.670437978886142
ASAS15al,0.032,2.0,2757.547454868561,5629.765148900034,0.7749182080688356
ASAS15al,0.032,2.5,12118.866515088084,9104.27348224562,-0.3105417673358239
ASAS15al,0.032,3.0,14810.897835155723,14207.884473562235,-0.04512992268049039
ASAS15al,0.032,3.5,18219.07182170721,21323.66014637467,0.17083876073989476
ASAS15al,0.032,4.0,22180.91857423084,29210.00360408315,0.2988802075434848
ASAS15al,0.032,4.5,26643.106497805744,38319.94708922288,0.39460010000758244
ASAS15al,0.032,5.0,32227.08576791401,48739.0105881366,0.4491391844522579
ASAS15al,0.032,5.5,37248.63738695213,59705.39038826908,0.5122578803693626
ASAS15al,0.032,6.0,42489.31668477722,70413.42077722511,0.5484392415768985
ASAS15al,0.032,6.5,47684.42695600109,80707.10629036279,0.571338020734255
ASAS15al,0.032,7.0,51961.93501186663,89484.17842502806,0.5901523492134586
ASAS15al,0.032,7.5,55054.03109088144,96857.53462815788,0.6133607167755358
ASAS15al,0.032,8.0,58776.34551195743,103854.53677740172,0.6180572329490502
ASAS15al,0.032,8.5,62006.50164121722,111150.47237143856,0.6336852080998601
ASAS15al,0.032,9.0,64382.768984896415,115603.84932169314,0.6355066107356873
ASAS15al,0.032,9.5,65948.32285141881,119203.94552113635,0.6427171873711846
ASAS15al,0.032,10.0,67203.72787782391,122521.3848057022,0.652046330509296
ASAS15as,0.028,1.0,1214.985428941562,2399.1891553112773,0.7387335502884779
ASAS15as,0.028,1.5,2589.652715281276,4896.75935140555,0.6916680858494052
ASAS15as,0.028,2.0,4305.3572042127735,8167.771318780989,0.6952359507850898
ASAS15as,0.028,2.5,6267.003954061366,11589.952608586887,0.6675542285563989
ASAS15as,0.028,3.0,7861.704480296061,14882.902696125511,0.6929273190117718
ASAS15as,0.028,3.5,9190.019486201378,17092.28961318674,0.6737095266985036
ASAS15as,0.028,4.0,10285.888957867528,18675.032459423823,0.6475488344842926
ASAS15as,0.028,4.5,11057.148589636428,19961.84658911254,0.6413939194943751
ASAS15as,0.028,5.0,11712.835032555686,21464.562788383453,0.6576500504518372
ASAS15as,0.028,5.5,12414.082281825951,22628.282692403765,0.6518424402074217
ASAS15as,0.028,6.0,12767.195500810358,23369.97005792733,0.656406618229386
ASAS15as,0.028,6.5,12919.110827605728,24222.394430273216,0.682461119736027
ASAS15as,0.028,7.0,13173.122359435927,25377.09633416693,0.7118830062357012
ASAS15as,0.028,7.5,13590.169356276823,25675.267886374422,0.690725286900178
ASAS15as,0.028,8.0,13746.849141401415,26152.7336383022,0.6982848096922059
ASAS15as,0.028,8.5,13696.40865962924,26649.607938580888,0.7227102965651434
ASAS15as,0.028,9.0,13794.495638853345,26445.08960733643,0.7065980417933261
ASAS15as,0.028,9.5,13375.144384065594,26544.21978056989,0.7441787141372929
ASAS15as,0.028,10.0,13325.477703695557,26709.799391595843,0.7549695980901276
ASAS15ba,0.02313,1.0,4904.531228180088,10749.843773602735,0.8520116215413176
ASAS15ba,0.02313,1.5,9840.588606651025,20606.06814474595,0.8024351388533482
ASAS15ba,0.02313,2.0,14549.986318439664,30564.45270417316,0.805885096613717
ASAS15ba,0.02313,2.5,19064.86964353138,39412.89538444929,0.7885112510884003
ASAS15ba,0.02313,3.0,22723.97225902289,46942.3154749521,0.7877006433934777
ASAS15ba,0.02313,3.5,26814.32291906994,54068.274405481374,0.7614391851356026
ASAS15ba,0.02313,4.0,30348.145962958228,60089.23092121849,0.7416612033757753
ASAS15ba,0.02313,4.5,33411.9801072807,65280.48456351346,0.7272028881768032
ASAS15ba,0.02313,5.0,34878.33782317091,70934.55517259646,0.7707551745161192
ASAS15ba,0.02313,5.5,35692.151159927205,73400.33574489747,0.7828133071339041
ASAS15ba,0.02313,6.0,36776.55771964437,74556.74528281014,0.7672896601600977
ASAS15ba,0.02313,6.5,37754.34855737524,76243.63072320289,0.7630914705437473
ASAS15ba,0.02313,7.0,38315.10424260514,77772.19276777314,0.7686358312221298
ASAS15ba,0.02313,7.5,38531.49442108406,79124.2221143189,0.78123400054953
ASAS15ba,0.02313,8.0,39010.45930915053,80073.16816666507,0.7807648709309485
ASAS15ba,0.02313,8.5,38440.162021480726,79258.56542426095,0.7856524946351797
ASAS15ba,0.02313,9.0,39496.61417882978,79722.3944336125,0.7625511662235023
ASAS15ba,0.02313,9.5,40249.06472361217,82545.33919624088,0.7798419086343857
ASAS15ba,0.02313,10.0,39942.58074311807,82287.42126360776,0.7847433269091697
ASAS15be,0.0219,1.0,2847.1273913335194,4526.746905320447,0.5034482844709354
ASAS15be,0.0219,1.5,5444.524405183328,8684.038596354581,0.5069044903381413
ASAS15be,0.0219,2.0,9704.551906141964,15146.62071712934,0.48335065807430233
ASAS15be,0.0219,2.5,15958.93210904782,24660.92105865163,0.47251366447948706
ASAS15be,0.0219,3.0,24570.68752888506,39559.10868416626,0.517072972265628
ASAS15be,0.0219,3.5,34419.65746636344,59458.220621107685,0.5935134102027455
ASAS15be,0.0219,4.0,46069.36125337208,80635.67685462271,0.607787612281486
ASAS15be,0.0219,4.5,55946.05431086345,99317.7782640159,0.6231438330911451
ASAS15be,0.0219,5.0,63395.659223440125,112504.69954409068,0.6227778548233683
ASAS15be,0.0219,5.5,68907.84264768756,122849.6671333198,0.6277633268763099
ASAS15be,0.0219,6.0,73685.25063389914,131418.41915198523,0.6281891840814336
ASAS15be,0.0219,6.5,77233.79083662762,138716.71672507346,0.6358036232518132
ASAS15be,0.0219,7.0,79904.9956948479,144315.0129313915,0.6418439504436284
ASAS15be,0.0219,7.5,81874.94398820278,148906.50662737252,0.6494066480768411
ASAS15be,0.0219,8.0,82943.7276113571,152520.37967986087,0.6613608210825856
ASAS15be,0.0219,8.5,83515.5030107116,153739.65820742236,0.6625470250451287
ASAS15be,0.0219,9.0,84035.39498618565,155573.55580536614,0.6686838310151615
ASAS15be,0.0219,9.5,85267.44817606578,157042.87909234848,0.6630874568401579
ASAS15be,0.0219,10.0,85879.7193067571,157696.09964458534,0.6598258389970177
ASAS15cb,0.04004,1.0,24114.75697128976,52778.695186981735,0.8504393994568581
ASAS15cb,0.04004,1.5,42782.11752141305,92257.98395929555,0.8343542092532799
ASAS15cb,0.04004,2.0,65767.12350599737,139694.5774509079,0.8179267526632639
ASAS15cb,0.04004,2.5,92603.61210268187,193939.72006358067,0.8025970931836306
ASAS15cb,0.04004,3.0,122712.29399194317,254041.23936512563,0.7900403697651088
ASAS15cb,0.04004,3.5,154112.07656275143,315611.6614976529,0.7782909230050329
ASAS15cb,0.04004,4.0,183099.93916998975,371909.1578325054,0.7693716811760692
ASAS15cb,0.04004,4.5,207638.9682943601,419509.8272187561,0.7635831913194533
ASAS15cb,0.04004,5.0,227081.91993224385,458630.7533598435,0.7632015385655156
ASAS15cb,0.04004,5.5,243417.18897124616,491223.4485781636,0.7623196172461442
ASAS15cb,0.04004,6.0,258523.59875585325,520801.7483225449,0.7604306015736566
ASAS15cb,0.04004,6.5,272682.72585828346,548036.3393464014,0.7578793250227203
ASAS15cb,0.04004,7.0,286470.7800162896,574256.9047735395,0.7550647380161875
ASAS15cb,0.04004,7.5,300780.29734193685,601246.2528191917,0.7520074959641254
ASAS15cb,0.04004,8.0,315961.1271361449,629457.4761541652,0.748331854153101
ASAS15cb,0.04004,8.5,330661.3002836796,657317.4042787892,0.7459794058702839
ASAS15cb,0.04004,9.0,343302.0424732329,680163.2461825052,0.7423419327471324
ASAS15cb,0.04004,9.5,352506.5586587608,698312.2820876567,0.7422061969918645
ASAS15cb,0.04004,10.0,359274.01473981736,712013.0795871436,0.7426554114451666
ASAS15cd,0.03435,1.0,23180.132297652253,44510.997524134335,0.7083785423367464
ASAS15cd,0.03435,1.5,50093.7226080682,98238.52005606,0.7312462618236554
ASAS15cd,0.03435,2.0,93281.33884649017,185164.4847504194,0.7444073005352394
ASAS15cd,0.03435,2.5,156970.93242880324,318405.2540978588,0.7679024687384632
ASAS15cd,0.03435,3.0,219022.3076167869,438299.3156499246,0.7532061054635869
ASAS15cd,0.03435,3.5,260856.58426347884,516562.6169897546,0.7418029260372951
ASAS15cd,0.03435,4.0,287748.7233121519,569282.1715542276,0.7407854440558623
ASAS15cd,0.03435,4.5,306198.47700146405,606410.0730107602,0.7419084511709261
ASAS15cd,0.03435,5.0,319534.77855220024,634185.153783604,0.7442448420292903
ASAS15cd,0.03435,5.5,330224.74196838395,657007.7496754838,0.7469022069243353
ASAS15cd,0.03435,6.0,338848.270623265,676415.3225024313,0.7505204085465875
ASAS15cd,0.03435,6.5,346677.63089906523,693757.4857132634,0.7532046554651656
ASAS15cd,0.03435,7.0,354135.4417532992,709579.5580195929,0.7545792565507605
ASAS15cd,0.03435,7.5,361189.69961277104,727256.5300686146,0.7598806821329389
ASAS15cd,0.03435,8.0,371720.62408926006,761367.243774889,0.778443826622113
ASAS15cd,0.03435,8.5,379396.394779506,784234.2784660829,0.7883815536992387
