object,z,radius_kpc,B,V,instrumental_B_minus_V
ASAS14jg,0.014827,6.5,397108.3898381821,1086773.404884158,1.0930748483517112
ASAS14jg,0.014827,7.0,426280.5074922161,1172594.3970529577,1.098630851370383
ASAS14jg,0.014827,7.5,453447.916553568,1251810.91311828,1.1025283063971694
ASAS14jg,0.014827,8.0,476762.9181691994,1321595.196326516,1.106989955214802
ASAS14jg,0.014827,8.5,496320.62882712367,1382717.312279977,1.112427685192371
ASAS14jg,0.014827,9.0,515009.3038284184,1432721.8470941836,1.1108670213816976
ASAS14jg,0.014827,9.5,527377.3872739129,1475023.5322803552,1.1166936118015207
ASAS14jg,0.014827,10.0,539265.6020674278,1509117.2776240422,1.117300680761285
ASAS14jz,0.012,1.0,15525.12739774528,31879.513642042475,0.7811912861974695
ASAS14jz,0.012,1.5,30473.368838227725,59886.09563629659,0.733513828230445
ASAS14jz,0.012,2.0,48221.65472694256,91034.03521382768,0.6899042119049057
ASAS14jz,0.012,2.5,66533.23942630626,125136.810389506,0.6858660295013992
ASAS14jz,0.012,3.0,84351.8843363876,159032.04834018528,0.688474659947879
ASAS14jz,0.012,3.5,104325.61355768469,197809.97124927357,0.6946430806779064
ASAS14jz,0.012,4.0,131187.76621695107,261521.9965766662,0.7490372148782541
ASAS14jz,0.012,4.5,163924.78796492418,329439.53381640726,0.7578277103230542
ASAS14jz,0.012,5.0,186813.65842642615,372979.0697977293,0.7506895901416102
ASAS14jz,0.012,5.5,207837.2036416925,415331.8345832795,0.7516798247542076
ASAS14jz,0.012,6.0,237136.49625400692,474353.8616771256,0.7527601042757199
ASAS14jz,0.012,6.5,323486.96393725986,665722.232389366,0.7835906923416254
ASAS14jz,0.012,7.0,354743.0328982122,740029.0861944266,0.7983372872443606
ASAS14jz,0.012,7.5,365617.9128187007,767249.6714287802,0.8047731150687859
ASAS14jz,0.012,8.0,380934.7578496932,805774.7818037127,0.8134076754346875
ASAS14jz,0.012,8.5,408443.3971364676,877560.3317686652,0.8303627599452752
ASAS14jz,0.012,9.0,435369.67483547295,945392.068141166,0.8418844468931164
ASAS14jz,0.012,9.5,449937.88772498514,985445.7180177368,0.8512003539516759
ASAS14jz,0.012,10.0,597923.988514029,1353115.5205435506,0.8867222450161669
ASAS14kq,0.0336,1.0,1465.8022008267587,3137.825288847597,0.8263834734713222
ASAS14kq,0.0336,1.5,3631.509547626943,7285.589008053401,0.7559436950800197
ASAS14kq,0.0336,2.0,6940.454621576763,13389.577773972653,0.7134474079407377
ASAS14kq,0.0336,2.5,11389.276060659357,21521.88873552496,0.6909606551185046
ASAS14kq,0.0336,3.0,17128.203674813576,32347.321733790566,0.6903162738705064
ASAS14kq,0.0336,3.5,24748.55338704077,46579.79658793078,0.6866194230266534
ASAS14kq,0.0336,4.0,34417.66071934198,64353.28765479978,0.6794734744065689
ASAS14kq,0.0336,4.5,45458.85461157727,84562.66072272135,0.673900376006539
ASAS14kq,0.0336,5.0,57037.65467079553,105745.17727648864,0.6702472753620948
ASAS14kq,0.0336,5.5,67925.37449880908,127616.66927097972,0.6846884101085754
ASAS14kq,0.0336,6.0,79624.34600544156,150541.73111649416,0.6915275687648903
ASAS14kq,0.0336,6.5,92146.88357764494,174998.3641435117,0.6963833427398297
ASAS14kq,0.0336,7.0,104894.84818857787,199896.37204228377,0.700126883353972
ASAS14kq,0.0336,7.5,117360.50319921171,224726.0233779828,0.7053285097448347
ASAS14kq,0.0336,8.0,128595.07573009882,247081.6624324165,0.7090404404661278
ASAS14kq,0.0336,8.5,139908.18241587086,267869.04292871006,0.705198528500451
ASAS14kq,0.0336,9.0,149839.3767893801,287060.7078527967,0.7058694834292796
ASAS14kq,0.0336,9.5,158709.4840956294,305200.73681277235,0.7099567445842043
ASAS14kq,0.0336,10.0,167049.81915640648,320845.46664010675,0.7086247438076027
ASAS14lq,0.026191,1.0,56995.55677177205,92952.86332128927,0.531054429562898
ASAS14lq,0.026191,1.5,68064.29137049407,108619.21720226885,0.507468353078426
ASAS14lq,0.026191,2.0,71361.86645846105,113181.78232074296,0.5007758206216194
ASAS14lq,0.026191,2.5,72665.8158103928,114816.26035791126,0.49668310953466793
ASAS14lq,0.026191,3.0,73073.03565132082,115608.8829694622,0.4980851387539841
ASAS14lq,0.026191,3.5,73068.93604334572,115827.47550258187,0.500197018069121
ASAS14lq,0.026191,4.0,73181.28127783003,116110.08372347787,0.5011748231329645
ASAS14lq,0.026191,4.5,72991.2280035605,116313.01713138242,0.5058941277226322
ASAS14lq,0.026191,5.0,73075.699961588,116263.50619513758,0.5041760799961801
ASAS14lq,0.026191,5.5,73065.13249566394,116548.60781685296,0.5069922850717481
ASAS14lq,0.026191,6.0,72815.81802609855,116376.56379634724,0.5090994924762229
ASAS14lq,0.026191,6.5,72857.67259844045,116560.17518634752,0.5101872442101681
ASAS14lq,0.026191,7.0,73224.23578078946,116711.3861904213,0.5061459486580882
ASAS14lq,0.026191,7.5,73402.51934825747,117233.05649007326,0.5083478045873632
ASAS14lq,0.026191,8.0,73410.35658101541,117170.17155492006,0.5076493304791212
ASAS14lq,0.026191,8.5,73359.05368984454,116973.10455069916,0.5065807403063267
ASAS14lq,0.026191,9.0,72769.28045474301,116277.94344498264,0.5088731534359795
ASAS14lq,0.026191,9.5,72956.32031847777,116037.439691499,0.5038380407114722
ASAS14lq,0.026191,10.0,72583.44015171162,115981.80743129631,0.5088808107627871
ASAS14lt,0.032046,1.0,13090.958971036738,37120.163584319045,1.1315960492911865
ASAS14lt,0.032046,1.5,29686.81096255092,85032.75656526451,1.1425567777807264
ASAS14lt,0.032046,2.0,54037.8872275588,155126.90031440745,1.1449718850778432
ASAS14lt,0.032046,2.5,87719.71273457278,251746.94361498675,1.1446675146034304
ASAS14lt,0.032046,3.0,131323.41822014184,376723.3949601888,1.1442010319180504
ASAS14lt,0.032046,3.5,176199.35468354943,506965.8345358629,1.1474359470431832
ASAS14lt,0.032046,4.0,214477.2061343824,617900.8454058775,1.148844114234695
ASAS14lt,0.032046,4.5,246056.0750009197,709568.4375753417,1.149900493293501
ASAS14lt,0.032046,5.0,272747.25598548475,788248.9326129797,1.1522575033344848
ASAS14lt,0.032046,5.5,295810.3191647739,854930.9502283129,1.1522942991933878
ASAS14lt,0.032046,6.0,316504.0135173532,914579.727696078,1.1521058728193017
ASAS14lt,0.032046,6.5,334849.9923599556,966779.5941762102,1.1511929545310697
ASAS14lt,0.032046,7.0,351191.5415488561,1013634.4553282348,1.1508432930823722
ASAS14lt,0.032046,7.5,365761.1508712675,1055060.082989737,1.150199042688155
ASAS14lt,0.032046,8.0,378898.40479760047,1093799.3618944057,1.1510372220623286
ASAS14lt,0.032046,8.5,391164.2914819846,1128722.0299492895,1.1505694984177184
ASAS14lt,0.032046,9.0,403062.8389966893,1161742.9822003292,1.1493432453711774
ASAS14lt,0.032046,9.5,414166.2160012037,1192184.2564340115,1.1479217806818824
ASAS14lt,0.032046,10.0,424754.4129603427,1221026.1957241162,1.1464677042416804
ASAS14me,0.018,1.0,27794.84307595285,54617.18830165789,0.7334127810316939
ASAS14me,0.018,1.5,43766.49276403882,85911.4909845064,0.7322737762372102
ASAS14me,0.018,2.0,56341.946145755785,111038.05070377945,0.7365999621878451
ASAS14me,0.018,2.5,67534.867782926,132573.31914710125,0.7323201889854605
ASAS14me,0.018,3.0,78295.75446362345,151866.07701976557,0.7193064027626139
ASAS14me,0.018,3.5,88062.64879210648,171430.7971574952,0.7232427509467175
ASAS14me,0.018,4.0,97209.797514915,189213.73756120587,0.7231065648969366
ASAS14me,0.018,4.5,104628.04863580676,203288.08218920097,0.7211594829480389
ASAS14me,0.018,5.0,112508.32034969912,216105.16441329345,0.7087012613523691
ASAS14me,0.018,5.5,118503.13660014904,227151.9971945744,0.7064667850127686
ASAS14me,0.018,6.0,123750.6231004694,237342.20516685053,0.7070689469373431
ASAS14me,0.018,6.5,129577.77084125024,246385.22107231943,0.6977103739634029
ASAS14me,0.018,7.0,135422.4498342327,256110.8268505024,0.6918431805075622
ASAS14me,0.018,7.5,141522.51115202546,266728.9295429236,0.6881114900129501
ASAS14me,0.018,8.0,146573.13614934188,275068.802809182,0.6834673923379004
ASAS14me,0.018,8.5,152633.78219618136,282225.1311119,0.6673625437345283
ASAS14me,0.018,9.0,159843.8601476097,286719.86478586623,0.6344045604368288
ASAS14me,0.018,9.5,162784.09686720956,290405.01879328,0.6284803580141947
ASAS14me,0.018,10.0,164847.34598077816,293202.84292556613,0.6252155437485121
ASAS14mf,0.0311,1.0,10302.696769129056,20663.72227954965,0.7556440962688881
ASAS14mf,0.0311,1.5,19255.85218539047,37864.26127043565,0.7341668617459629
ASAS14mf,0.0311,2.0,27659.9615793161,54482.92162045652,0.7360220395969602
ASAS14mf,0.0311,2.5,35691.46767258011,69359.67463131658,0.7213566004761263
ASAS14mf,0.0311,3.0,42277.17510587135,80485.18672716207,0.6990249880737965
ASAS14mf,0.0311,3.5,46842.97771910386,88772.79647360448,0.6940885161436844
ASAS14mf,0.0311,4.0,49680.38245435573,93882.79263627397,0.691002672817521
ASAS14mf,0.0311,4.5,51996.11591835242,97315.06164111638,0.6805228969669884
ASAS14mf,0.0311,5.0,53120.55922019648,99558.88280390046,0.6820434404482003
ASAS14mf,0.0311,5.5,53474.96869417291,100647.39308842052,0.6866299788166718
ASAS14mf,0.0311,6.0,53596.13742145717,101011.65306451806,0.68809496611331
ASAS14mf,0.0311,6.5,53703.40643659788,101408.92902232904,0.6901859051348308
ASAS14mf,0.0311,7.0,54647.095710819776,101501.39260002344,0.6722622876152526
ASAS14mf,0.0311,7.5,56318.23002096825,101353.73016822264,0.6379768489928421
ASAS14mf,0.0311,8.0,56404.55556313511,101885.99421948976,0.6420007653768784
ASAS14mf,0.0311,8.5,56839.36091906511,102129.35222924103,0.6362534777587349
ASAS14mf,0.0311,9.0,57011.40145013112,102106.69252163204,0.6327312291479242
ASAS14mf,0.0311,9.5,56928.78678234322,102292.18975796794,0.636276367515808
ASAS14mf,0.0311,10.0,56710.221364261975,102020.68466984764,0.6375672281678764
ASAS14my,0.020514,1.0,24155.571085009764,63920.11747409126,1.056550637371427
ASAS14my,0.020514,1.5,51370.89198216867,138377.24584622218,1.0758689394962537
ASAS14my,0.020514,2.0,89448.823660243,239418.20300174563,1.0689563331436491
ASAS14my,0.020514,2.5,135368.844518625,355260.17663714377,1.0475695138025416
ASAS14my,0.020514,3.0,184124.54132159703,472922.4781575747,1.0241956967375467
ASAS14my,0.020514,3.5,233690.28140945337,590164.2792641692,1.0058306699125026
ASAS14my,0.020514,4.0,281648.4004741173,704093.7708892011,0.9948080324623644
ASAS14my,0.020514,4.5,326387.66117916873,812164.428424644,0.9897755797167267
ASAS14my,0.020514,5.0,369365.3749492551,916384.840479744,0.9865542869431115
ASAS14my,0.020514,5.5,410523.2964590955,1016586.97786833,0.9845168366313732
ASAS14my,0.020514,6.0,450145.9475214838,1113070.589056127,0.9829234067662953
ASAS14my,0.020514,6.5,490146.2878280084,1206759.4186687083,0.9782374483171044
ASAS14my,0.020514,7.0,529922.3852229798,1298705.194650758,0.9732457802251224
ASAS14my,0.020514,7.5,568412.3569347048,1387929.6820313523,0.9692598823984235
ASAS14my,0.020514,8.0,604178.157275545,1474110.083538148,0.9684122417407048
ASAS14my,0.020514,8.5,639332.6538461619,1557351.6738645737,0.9666495186136993
ASAS14my,0.020514,9.0,673774.7450376125,1635906.833585339,0.9631095954678949
ASAS14my,0.020514,9.5,705683.6522796635,1708857.8141205008,0.9602396797089521
ASAS14my,0.020514,10.0,733095.9103817836,1775408.135873201,0.9603435223587753
ASAS15aj,0.01092,1.0,295169.57610941626,858895.5335082752,1.1596718817329459
ASAS15aj,0.01092,1.5,730882.9057022283,2096378.8725452188,1.1440549243032543
ASAS15aj,0.01092,2.0,1282275.3562911886,3780943.432005847,1.1740472100612132
ASAS15aj,0.01092,2.5,1695719.4795795686,5007782.494671437,1.1757286213614142
ASAS15aj,0.01092,3.0,2034791.4017109436,5967626.957583717,1.1682044333296244
ASAS15aj,0.01092,3.5,2317467.0137827974,6742864.073471633,1.1595771094507763
ASAS15aj,0.01092,4.0,2658910.53712795,7521672.010898928,1.1290266664831288
ASAS15aj,0.01092,4.5,2979318.003523489,8410330.377654495,1.1267404881475291
ASAS15aj,0.01092,5.0,3164639.731498852,8911714.716074243,1.1240924976056015
ASAS15aj,0.01092,5.5,3329901.535700195,9359515.689400865,1.122054962282904
ASAS15aj,0.01092,6.0,3475456.734986567,9754296.559726143,1.120460172097326
ASAS15aj,0.01092,6.5,3608576.66676302,10109190.552543834,1.1184511155062544
ASAS15aj,0.01092,7.0,3723221.745378045,10417142.388520084,1.1170742449903506
ASAS15aj,0.01092,7.5,3821648.823873247,10683122.288574548,1.11611855765079
ASAS15aj,0.01092,8.0,3907744.9428868494,10919694.185580363,1.11571066515543
ASAS15aj,0.01092,8.5,3988847.818040277,11131860.734362084,1.1143007423788784
ASAS15aj,0.01092,9.0,4062650.724301984,11330473.406906763,1.1135964230381632
ASAS15aj,0.01092,9.5,4146551.6057430175,11549197.002302414,1.112161786778987
ASAS15aj,0.01092,10.0,4232338.632839978,11753794.015308505,1.108994166960445
ASAS15al,0.032,1.0,804.4093199554841,1281.8296128376385,0.5058830167784882
ASAS15al,0.032,1.5,1842.4754947939537,3431.114699041492,0.6750837899541531
ASAS15al,0.032,2.0,3193.396184891484,6463.995308533646,0.7656205761331161
ASAS15al,0.032,2.5,12799.8801557489,10407.75810667314,-0.22462178361501545
ASAS15al,0.032,3.0,15791.5574777073,16084.902332737864,0.019983657077157102
ASAS15al,0.032,3.5,19553.858557402407,23878.490010252604,0.216935976774297
ASAS15al,0.032,4.0,23924.313494322527,32546.9242426176,0.33417617111828135
ASAS15al,0.032,4.5,28849.590693546783,42543.23727236804,0.4217271948985319
ASAS15al,0.032,5.0,34951.140330557275,53952.949085846674,0.4713845963987313
ASAS15al,0.032,5.5,40544.74340775048,66014.25597049827,0.5292579413687217
ASAS15al,0.032,6.0,46411.95525498352,77921.49221392762,0.5625684897758468
ASAS15al,0.032,6.5,52288.07916686821,89518.66235149282,0.583777239962904
ASAS15al,0.032,7.0,57301.08195464743,99703.4978805398,0.6013689312424454
ASAS15al,0.032,7.5,61183.15385682878,108588.89624800556,0.6228838965339654
ASAS15al,0.032,8.0,65749.92519232418,117202.21933153953,0.6276014312135934
ASAS15al,0.032,8.5,69879.01932725626,126218.75462982069,0.6419427231425017
ASAS15al,0.032,9.0,73208.70576786059,132497.01005427376,0.644108372148931
ASAS15al,0.032,9.5,75782.15982256099,138026.26349786972,0.650986881733585
ASAS15al,0.032,10.0,78099.94612839697,143377.1387965425,0.6595729378453273
ASAS15as,0.028,1.0,1198.624649516678,2356.4190747246034,0.7339233123899485
ASAS15as,0.028,1.5,2552.8409615752867,4800.526670085535,0.685662817797194
ASAS15as,0.028,2.0,4239.914086513237,7996.690996434295,0.6888831450510359
ASAS15as,0.028,2.5,6164.7490826558405,11322.639604920176,0.660080698646293
ASAS15as,0.028,3.0,7714.457465472104,14497.971970845449,0.6850046673419969
ASAS15as,0.028,3.5,8989.599938246547,16568.356125999984,0.6638476399740607
ASAS15as,0.028,4.0,10024.116487069385,17990.711170037048,0.6350055661632187
ASAS15as,0.028,4.5,10725.842806282524,19095.7524572324,0.626263370869002
ASAS15as,0.028,5.0,11303.815546933582,20395.310773716606,0.6407631627214992
ASAS15as,0.028,5.5,11919.168704223206,21334.48775465688,0.632090632471829
ASAS15as,0.028,6.0,12178.20744151453,21830.24715680708,0.6336882130869264
ASAS15as,0.028,6.5,12227.867896904374,22415.35852548625,0.6579873785907575
ASAS15as,0.028,7.0,12371.444167616606,23281.36238541992,0.6864699784722454
ASAS15as,0.028,7.5,12669.875513627092,23269.450853374023,0.6600344662364406
ASAS15as,0.028,8.0,12699.759258208833,23415.44848075508,0.6642674798877001
ASAS15as,0.028,8.5,12514.342346181362,23559.469616193703,0.6868936941269124
ASAS15as,0.028,9.0,12469.27250543773,22980.713079815858,0.663805960790025
ASAS15as,0.028,9.5,11898.584040969805,22684.220007622574,0.7005714207760394
ASAS15as,0.028,10.0,11689.399761207143,22432.791332928464,0.7077277636356218
ASAS15ba,0.02313,1.0,4914.549323940249,10761.099229538822,0.8509323449051138
ASAS15ba,0.02313,1.5,9863.129322111388,20631.392920602146,0.8012845567533201
ASAS15ba,0.02313,2.0,14590.058701480311,30609.474527917493,0.8044970872656719
ASAS15ba,0.02313,2.5,19127.482742032396,39483.24198404983,0.7868874668941174
ASAS15ba,0.02313,3.0,22814.135120864343,47043.61457837685,0.7857416844895833
ASAS15ba,0.02313,3.5,26937.04459213192,54206.15374069841,0.7592466182369807
ASAS15ba,0.02313,4.0,30508.43549512082,60269.31821619585,0.7391908537488172
ASAS15ba,0.02313,4.5,33614.846546423985,65508.407546219176,0.724414773030924
ASAS15ba,0.02313,5.0,35128.79021717496,71215.94157099858,0.7672850675578814
ASAS15ba,0.02313,5.5,35995.198556672105,73740.81328696402,0.778658373915574
ASAS15ba,0.02313,6.0,37137.2091670102,74961.94169650918,0.762578908944454
ASAS15ba,0.02313,6.5,38177.61310324208,76719.17373650246,0.7577378610014606
ASAS15ba,0.02313,7.0,38805.99093485308,78323.71010864129,0.7624861836180312
ASAS15ba,0.02313,7.5,39095.01230759317,79757.34151072364,0.7741232883958411
ASAS15ba,0.02313,8.0,39651.61743780089,80793.51734657447,0.7727890203528297
ASAS15ba,0.02313,8.5,39163.969440152425,80071.77211564305,0.7764818430691578
ASAS15ba,0.02313,9.0,40308.0799354029,80634.08636443535,0.7528163958392303
ASAS15ba,0.02313,9.5,41153.19786596679,83561.1440944725,0.7690019731741861
ASAS15ba,0.02313,10.0,40944.390319134254,83412.9668572162,0.772597899831247
ASAS15be,0.0219,1.0,2856.906394767464,4532.664585736634,0.5011439289495866
ASAS15be,0.0219,1.5,5466.527162909702,8697.353377291001,0.5041890139360022
ASAS15be,0.0219,2.0,9743.66791987774,15170.291438794093,0.4806786252230464
ASAS15be,0.0219,2.5,16020.050880509967,24697.9065612528,0.4699906303756538
ASAS15be,0.0219,3.0,24658.69855979056,39612.36780791194,0.5146516282207302
ASAS15be,0.0219,3.5,34539.45025842925,59530.71220620598,0.5910641435827104
ASAS15be,0.0219,4.0,46225.82530831519,80730.3597412817,0.6053805350438112
ASAS15be,0.0219,4.5,56144.07913040082,99437.61129244367,0.620616800219583
ASAS15be,0.0219,5.0,63640.134309288725,112652.64155449536,0.6200257306867321
ASAS15be,0.0219,5.5,69203.65750156438,123028.67696590944,0.624693264015828
ASAS15be,0.0219,6.0,74037.29475752113,131631.45564696795,0.6247728556223616
ASAS15be,0.0219,6.5,77646.95373171176,138966.73872265738,0.6319661089119204
ASAS15be,0.0219,7.0,80384.16686311117,144604.9792717847,0.6375318316008292
ASAS15be,0.0219,7.5,82425.01293136214,149239.37615078303,0.6445610024706648
ASAS15be,0.0219,8.0,83569.58383112954,152899.11122649687,0.6558918038061522
ASAS15be,0.0219,8.5,84222.03600881409,154167.2106174919,0.6564156967757494
ASAS15be,0.0219,9.0,84827.49426433514,156052.8879190773,0.6618379291463492
ASAS15be,0.0219,9.5,86150.00323597925,157576.94974990937,0.6555934784952488
ASAS15be,0.0219,10.0,86857.61965015154,158287.86768620406,0.6515992635974189
ASAS15cb,0.04004,1.0,24293.833351038906,53108.632430807,0.8491726756962994
ASAS15cb,0.04004,1.5,43185.03937584862,93000.3427579024,0.8328780731306562
ASAS15cb,0.04004,2.0,66483.42902499394,141014.32642620895,0.8163745656444235
ASAS15cb,0.04004,2.5,93722.839476114,196001.82783748856,0.8010367092537453
ASAS15cb,0.04004,3.0,124323.98140968542,257010.674559553,0.7884906293916903
ASAS15cb,0.04004,3.5,156305.7622146784,319653.3927345124,0.7767608242936539
ASAS15cb,0.04004,4.0,185965.161245976,377188.1537337097,0.7678161336811145
ASAS15cb,0.04004,4.5,211265.26498428025,426191.0564062177,0.7619405827526332
ASAS15cb,0.04004,5.0,231558.8294259724,466879.1844554752,0.7613579153238428
ASAS15cb,0.04004,5.5,248834.2494586577,501204.05020387785,0.7602610389365055
ASAS15cb,0.04004,6.0,264970.3484268223,532679.4891002545,0.7581717442815085
ASAS15cb,0.04004,6.5,280248.7029026846,561976.1878980189,0.7554357570120134
ASAS15cb,0.04004,7.0,295245.5226239974,590423.8297209775,0.7524513928994091
ASAS15cb,0.04004,7.5,310853.343702826,619805.2227843628,0.7492492206696306
ASAS15cb,0.04004,8.0,327422.0154400899,650573.4597589822,0.7454711618316902
ASAS15cb,0.04004,8.5,343599.56872055505,681155.3701451647,0.742983937132008
ASAS15cb,0.04004,9.0,357807.2292329133,706888.1629323517,0.7392539960020528
ASAS15cb,0.04004,9.5,368668.2019311207,728089.1183428869,0.7388721488574744
ASAS15cb,0.04004,10.0,377181.6527147314,745006.8039696702,0.7390241998144229
ASAS15cd,0.03435,1.0,23307.711359610646,44761.08370274149,0.7085024035487972
ASAS15cd,0.03435,1.5,50380.77549747459,98801.2139579261,0.7312435813796171
ASAS15cd,0.03435,2.0,93791.65509432374,186164.829464848,0.7443335928352364
ASAS15cd,0.03435,2.5,157768.30156604323,319968.2927141535,0.7677179844614614
ASAS15cd,0.03435,3.0,220170.51917441245,440550.091257389,0.7530903225721548
ASAS15cd,0.03435,3.5,262419.4277724692,519626.1726776922,0.7417375836940256
ASAS15cd,0.03435,4.0,289789.9883034862,573283.5504119421,0.7407152578154141
ASAS15cd,0.03435,4.5,308781.9530061216,611474.318127555,0.7418157792115209
ASAS15cd,0.03435,5.0,322724.2551011601,640437.3082487828,0.7441125411629418
ASAS15cd,0.03435,5.5,334084.00859262544,664572.8565783501,0.746717278065626
ASAS15cd,0.03435,6.0,343441.11685376725,685418.4249322888,0.7502587171726163
ASAS15cd,0.03435,6.5,352067.84626680746,704323.6267594155,0.7528647341195422
ASAS15cd,0.03435,7.0,360386.8157892606,721833.7807713433,0.7541707699086817
ASAS15cd,0.03435,7.5,368366.0218479308,741323.8776152668,0.7593210618894607
ASAS15cd,0.03435,8.0,379885.6840545974,777372.7592057467,0.7774409760776746
ASAS15cd,0.03435,8.5,388613.982006,802303.0048704495,0.7870499916858275
ASAS15cd,0.03435,9.0,393583.8707379339,813088.8587729556,0.7877517943249507
ASAS15cd,0.03435,9.5,397742.79495685815,821155.429692341,0.7870576191930108
ASAS15cd,0.03435,10.0,401020.9020385787,828346.6382604925,0.7876127612987217
ASAS15da,0.048,1.0,14349.00689077592,42636.49810734948,1.1823992078155168
ASAS15da,0.048,1.5,23757.197172530643,70700.79278329045,1.1840727038524965
ASAS15da,0.048,2.0,30743.51838858196,90516.1329689594,1.1724310591509641
ASAS15da,0.048,2.5,35672.900320981804,105177.242014647,1.173958395342689
ASAS15da,0.048,3.0,39502.17036274631,116574.7151814318,1.174958513446992
ASAS15da,0.048,3.5,42535.19112460371,125508.37787738784,1.1748108200911882
ASAS15da,0.048,4.0,45058.71552295618,132812.22224495225,1.173648090576591
ASAS15da,0.048,4.5,47244.13458569031,139206.07233424313,1.1732757052562008
ASAS15da,0.048,5.0,49000.21332953579,144585.82244127963,1.1748193472893909
ASAS15da,0.048,5.5,50672.49082939747,149239.91224506035,1.1727818305989055
ASAS15da,0.048,6.0,52139.43916469295,153560.90972323914,1.172785802258995
ASAS15da,0.048,6.5,53676.60630124441,157524.66917775624,1.1689088160380265
ASAS15da,0.048,7.0,55199.66012546716,160981.40158196326,1.1620982513601357
ASAS15da,0.048,7.5,56656.73283515963,164680.568548077,1.1584770770013573
ASAS15da,0.048,8.0,58061.0044262181,168993.9586896578,1.1599665870030131
ASAS15da,0.048,8.5,59797.40913520075,173227.39281653852,1.1548355036680038
ASAS15da,0.048,9.0,62920.5512852877,177438.58836683672,1.1256388866311848
ASAS15da,0.048,9.5,65009.75332267506,182377.70321531195,1.1199830599154603
ASAS15da,0.048,10.0,66962.48440451757,188292.62165702807,1.122504360159404
ASAS15dd,0.02437,1.0,43249.78265442172,143055.9296814663,1.2988048368474114
ASAS15dd,0.02437,1.5,97618.04344428088,321669.06273873104,1.2946979869628794
ASAS15dd,0.02437,2.0,145904.94983138124,465784.8049282644,1.2602882276253502
ASAS15dd,0.02437,2.5,183876.8957810195,579214.5970935711,1.245780837132852
ASAS15dd,0.02437,3.0,216494.6688983736,676562.566304404,1.237151896130122
ASAS15dd,0.02437,3.5,245497.10409088223,762855.0788917629,1.2309891712267125
ASAS15dd,0.02437,4.0,270945.7805946091,839677.4069974422,1.2280751892428032
ASAS15dd,0.02437,4.5,293754.0463512564,907964.7051317046,1.2252127729206408
ASAS15dd,0.02437,5.0,313568.9132903396,967875.0408478308,1.2237157242479235
ASAS15dd,0.02437,5.5,331329.79789583955,1021612.713047722,1.2225644827652913
ASAS15dd,0.02437,6.0,347117.1554697961,1067777.7535653014,1.2200119754254226
ASAS15dd,0.02437,6.5,361012.9077813341,1108527.2218193251,1.2180590808509493
ASAS15dd,0.02437,7.0,373451.7345597789,1144900.60594543,1.2163332607244075
ASAS15dd,0.02437,7.5,384765.5866883491,1177134.3987770895,1.2140745727601703
ASAS15dd,0.02437,8.0,395453.6972199214,1205782.6048297975,1.210433434983684
ASAS15dd,0.02437,8.5,404277.4028845848,1232030.2782965424,1.2098547851572412
ASAS15dd,0.02437,9.0,415113.9022860921,1264115.270552972,1.209048498448793
ASAS15dd,0.02437,9.5,422624.17492914246,1287592.1611680875,1.2095599703157358
ASAS15dd,0.02437,10.0,429338.3582774394,1306506.15505046,1.2082794219465338
ASAS15eb,0.01648,1.0,308649.29991734825,1008690.7425083922,1.2857318469436647
ASAS15eb,0.01648,1.5,470889.799963305,1532527.621155325,1.28122256865081
ASAS15eb,0.01648,2.0,596930.0127985183,1939026.981355877,1.2791510928211183
ASAS15eb,0.01648,2.5,699071.8706925891,2269337.521080122,1.2784431662041977
ASAS15eb,0.01648,3.0,789446.4696838879,2555187.0070685223,1.2752500087114196
ASAS15eb,0.01648,3.5,868696.5387611784,2807455.746477927,1.2736120703862899
ASAS15eb,0.01648,4.0,937907.46167926,3029922.364276095,1.2731787743465168
ASAS15eb,0.01648,4.5,1027372.3994538186,3284601.8746432117,1.2618871056756968
ASAS15eb,0.01648,5.0,1118667.8422271493,3568376.315392713,1.259423735795335
ASAS15eb,0.01648,5.5,1180897.455410103,3746708.2633874896,1.2535942284416892
ASAS15eb,0.01648,6.0,1220886.952188465,3878166.884018677,1.2548776029455742
ASAS15eb,0.01648,6.5,1255082.6869387852,3995389.4760994255,1.2572169563435671
ASAS15eb,0.01648,7.0,1283905.912303928,4093936.899619876,1.2590198644509276
ASAS15eb,0.01648,7.5,1314273.0229388413,4190442.1735092727,1.2589356459301828
ASAS15eb,0.01648,8.0,1368348.554547239,4346677.169878387,1.2549016208401977
ASAS15eb,0.01648,8.5,1389135.8111324974,4420328.031544422,1.2567744802934377
ASAS15eb,0.01648,9.0,1415607.2087494698,4497273.587434585,1.2550163568132258
ASAS15eb,0.01648,9.5,1505587.1107619065,4785130.848603539,1.255469824635924
ASAS15eb,0.01648,10.0,1524076.718703835,4856459.272590483,1.258282304997293
ASAS15fr,0.03344,1.0,5621.711176426808,12566.679777169447,0.8733800480996952
ASAS15fr,0.03344,1.5,13570.697448787305,29934.29840624979,0.8589172886283325
ASAS15fr,0.03344,2.0,25763.42825435993,55520.57322734351,0.8336257217939387
ASAS15fr,0.03344,2.5,40556.059935458354,84614.4333196981,0.7984717350732233
ASAS15fr,0.03344,3.0,56741.59717633781,115065.08786413926,0.7676050429291872
ASAS15fr,0.03344,3.5,73647.10215784427,146955.97660930976,0.750078975551085
ASAS15fr,0.03344,4.0,91558.25392385334,179400.36693641602,0.7303145629823781
